Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,41,1,28.0,0,1,1,39090.0,25.0,129,0
0,69,1,46.0,0,1,0,30860.0,124.0,121,0
1,41,1,28.0,0,1,1,29369.0,124.0,42,1
1,45,1,28.0,0,1,1,44891.0,26.0,139,0
1,24,1,13.0,1,0,0,27010.0,151.0,247,0
0,53,1,28.0,0,1,1,41461.0,26.0,161,0
0,27,1,46.0,1,0,0,25307.0,152.0,31,0
0,22,1,28.0,0,0,1,38619.0,152.0,90,0
0,59,1,30.0,1,1,0,49087.0,152.0,84,0
0,22,1,24.0,0,0,1,28424.0,152.0,168,0
0,26,1,28.0,1,0,0,42434.0,124.0,159,0
0,60,1,36.0,0,2,1,52299.0,26.0,184,0
0,50,1,33.0,0,1,1,33508.0,124.0,245,0
0,23,1,26.0,1,0,0,29087.0,152.0,117,0
1,47,1,8.0,0,1,1,2630.0,26.0,194,0
1,59,1,28.0,0,1,1,2630.0,157.0,252,0
1,57,1,28.0,0,1,1,38782.0,26.0,193,0
0,25,1,41.0,1,0,0,28512.0,152.0,252,0
1,50,1,28.0,0,1,1,40392.0,26.0,81,0
0,22,1,39.0,0,0,1,38537.0,152.0,131,0
0,68,1,36.0,0,1,1,26142.0,26.0,141,0
1,62,1,8.0,0,1,1,48927.0,26.0,295,0
1,24,1,45.0,0,0,1,39660.0,152.0,193,0
0,72,1,31.0,1,1,1,2630.0,26.0,166,0
0,42,1,46.0,1,1,0,28206.0,154.0,134,0
0,41,1,28.0,0,1,1,26141.0,157.0,119,0
1,39,1,45.0,1,1,0,21209.0,107.0,85,0
0,21,1,8.0,0,0,1,40472.0,160.0,102,0
1,42,1,28.0,0,1,1,35000.0,26.0,280,0
1,46,1,46.0,0,1,1,35384.0,30.0,107,0
1,70,1,42.0,1,1,0,30898.0,124.0,242,0
0,38,1,41.0,1,1,0,24722.0,155.0,122,0
1,45,1,8.0,0,1,1,2630.0,152.0,99,0
1,39,1,16.0,0,1,1,2630.0,124.0,30,0
0,64,1,28.0,0,1,1,44705.0,26.0,158,0
0,39,1,8.0,0,1,1,38490.0,152.0,11,0
1,72,1,28.0,0,1,1,49956.0,124.0,49,0
0,30,1,28.0,1,1,1,37307.0,26.0,275,0
0,61,1,15.0,1,1,0,29979.0,124.0,165,0
0,68,1,46.0,0,1,1,32108.0,26.0,40,0
0,37,1,4.0,1,1,0,35804.0,152.0,63,0
0,25,1,29.0,1,0,0,26052.0,152.0,298,0
1,23,1,41.0,1,0,0,43534.0,152.0,149,0
1,25,1,11.0,1,0,0,28806.0,152.0,35,0
0,32,1,35.0,1,0,0,35172.0,152.0,110,0
1,39,1,41.0,0,1,1,46062.0,124.0,198,0
0,24,1,8.0,1,0,0,59765.0,152.0,226,0
0,22,1,8.0,0,0,1,35224.0,152.0,29,1
0,24,1,28.0,1,0,0,72963.0,152.0,203,0
1,51,1,50.0,0,1,0,28324.0,155.0,123,1
0,67,1,28.0,1,1,0,58270.0,124.0,22,0
1,37,1,18.0,1,1,0,30143.0,152.0,182,0
1,58,1,46.0,1,1,0,28191.0,11.0,22,0
0,66,1,28.0,1,1,0,39061.0,26.0,158,0
1,20,1,35.0,1,0,0,35380.0,160.0,103,0
0,66,1,48.0,0,1,1,2630.0,157.0,196,0
0,21,1,28.0,1,0,0,72963.0,160.0,199,0
0,31,1,28.0,1,1,0,25923.0,60.0,113,0
1,71,1,28.0,0,1,1,38694.0,124.0,217,0
0,55,1,3.0,0,1,1,2630.0,157.0,152,1
1,20,1,27.0,0,0,1,23470.0,160.0,172,0
0,50,1,18.0,0,1,1,34485.0,26.0,160,0
0,62,1,28.0,0,2,1,34918.0,26.0,170,0
0,47,1,28.0,1,1,0,48063.0,26.0,160,0
1,24,1,6.0,1,0,0,30216.0,152.0,13,0
0,20,1,45.0,0,0,0,2630.0,160.0,193,0
0,24,1,37.0,0,0,0,2630.0,152.0,107,0
1,50,1,28.0,0,1,0,69856.0,124.0,127,0
0,31,1,11.0,0,1,0,2630.0,156.0,70,0
0,33,1,29.0,0,1,1,2630.0,156.0,182,0
1,54,1,33.0,1,1,0,32400.0,124.0,13,0
1,20,1,2.0,1,0,1,27842.0,160.0,207,0
1,22,1,41.0,1,0,0,29757.0,152.0,298,0
1,25,1,25.0,1,0,0,2630.0,160.0,233,0
0,27,1,29.0,1,0,0,21190.0,152.0,184,0
0,64,1,28.0,1,1,0,43119.0,13.0,107,0
0,62,1,6.0,1,1,0,27490.0,26.0,203,0
1,27,1,41.0,1,0,0,59639.0,152.0,143,0
0,25,1,9.0,1,0,0,43753.0,152.0,45,0
0,67,1,8.0,0,1,1,37776.0,26.0,169,0
1,31,1,28.0,0,0,1,30478.0,152.0,130,0
0,24,1,37.0,1,0,0,36941.0,152.0,154,0
0,54,1,30.0,0,2,1,2630.0,157.0,243,0
0,78,1,14.0,0,1,1,37291.0,30.0,31,0
1,28,1,41.0,1,0,0,36147.0,152.0,118,0
0,27,1,28.0,1,0,0,30320.0,152.0,177,0
1,24,1,15.0,0,0,1,33485.0,152.0,248,0
0,55,1,18.0,0,1,1,2630.0,25.0,118,1
1,24,1,8.0,1,0,0,44616.0,152.0,235,0
0,34,1,41.0,0,1,1,28563.0,152.0,78,0
1,25,1,35.0,1,0,0,28585.0,152.0,233,0
1,23,1,28.0,1,0,0,28274.0,152.0,81,0
0,69,1,28.0,0,1,0,39845.0,139.0,261,0
1,29,1,18.0,1,0,0,35655.0,152.0,282,0
0,40,1,33.0,0,1,1,35118.0,124.0,241,1
0,42,1,41.0,0,1,1,25398.0,151.0,219,0
1,54,1,29.0,1,1,0,2630.0,26.0,209,0
1,24,1,11.0,1,0,0,38531.0,152.0,201,0
0,55,1,28.0,0,1,0,52367.0,124.0,35,0
0,24,1,41.0,0,0,1,46884.0,124.0,282,1
1,24,1,23.0,1,0,0,31213.0,152.0,256,0
1,73,1,46.0,1,1,0,2630.0,124.0,204,0
1,78,1,28.0,0,1,1,33171.0,26.0,120,0
1,31,1,46.0,0,0,1,2630.0,152.0,103,0
1,24,1,27.0,1,0,0,29183.0,152.0,226,0
1,33,1,11.0,1,0,0,30698.0,152.0,259,0
1,32,1,11.0,0,1,1,2630.0,157.0,86,0
0,51,1,28.0,0,1,1,31133.0,122.0,275,1
1,39,1,36.0,0,1,0,2630.0,156.0,40,0
0,38,1,15.0,0,1,1,2630.0,124.0,171,0
0,22,1,47.0,0,0,1,34079.0,152.0,14,0
0,49,1,28.0,0,1,1,66105.0,26.0,120,0
0,63,1,46.0,0,2,1,44354.0,26.0,230,1
0,21,1,13.0,0,0,1,37085.0,152.0,193,0
1,29,1,50.0,0,0,0,32239.0,160.0,299,0
0,47,1,28.0,0,1,1,42437.0,122.0,83,0
0,55,1,30.0,0,2,1,32871.0,26.0,99,0
0,71,1,8.0,1,1,0,2630.0,26.0,73,0
1,22,1,37.0,1,0,0,22337.0,152.0,213,0
0,34,1,36.0,1,1,0,30666.0,152.0,191,0
1,32,1,3.0,0,1,1,2630.0,157.0,223,0
1,25,1,28.0,1,0,0,42625.0,152.0,226,0
1,41,1,28.0,0,1,1,46579.0,122.0,271,1
1,50,1,28.0,1,1,0,52709.0,26.0,50,0
1,40,1,28.0,0,1,1,29598.0,122.0,197,0
1,25,1,40.0,0,0,0,32252.0,152.0,234,0
1,26,1,28.0,1,0,0,29998.0,152.0,158,0
1,36,1,48.0,1,1,0,2630.0,124.0,288,0
0,25,1,50.0,1,0,0,72963.0,152.0,57,0
1,57,1,18.0,1,1,0,42118.0,26.0,82,0
1,23,1,14.0,1,0,0,33016.0,152.0,276,0
1,37,1,30.0,1,1,0,25013.0,152.0,16,0
1,45,1,33.0,1,1,0,36404.0,26.0,236,0
0,23,1,36.0,1,0,0,40062.0,152.0,136,0
1,24,1,28.0,1,0,0,32511.0,156.0,42,0
0,54,1,28.0,0,1,1,50145.0,26.0,279,1
0,24,1,14.0,1,0,0,29804.0,152.0,11,0
1,29,1,46.0,1,0,0,29013.0,152.0,161,0
0,52,1,33.0,1,1,0,30617.0,26.0,98,0
0,71,1,28.0,1,1,0,46778.0,26.0,184,0
0,21,1,30.0,0,0,1,39085.0,152.0,123,0
1,21,1,6.0,0,0,1,25720.0,152.0,142,0
0,26,1,41.0,0,0,0,48701.0,152.0,199,0
1,22,1,50.0,1,0,0,32566.0,152.0,138,0
1,24,1,11.0,1,0,0,29675.0,152.0,20,0
0,22,1,42.0,0,0,1,29887.0,160.0,138,0
1,43,1,47.0,0,1,0,32644.0,152.0,98,0
0,61,1,28.0,0,1,1,35343.0,26.0,18,0
1,32,1,28.0,0,0,1,35700.0,152.0,213,0
0,25,1,3.0,1,0,0,2630.0,152.0,298,0
1,40,1,46.0,0,1,1,29294.0,26.0,102,0
0,31,1,23.0,0,0,1,28321.0,26.0,92,0
1,26,1,46.0,0,0,1,37932.0,152.0,19,0
1,22,1,10.0,1,0,0,35423.0,152.0,33,0
0,21,1,9.0,0,0,1,27490.0,152.0,251,0
1,25,1,41.0,0,0,1,2630.0,152.0,266,0
1,44,1,28.0,0,1,1,41379.0,26.0,290,1
0,27,1,30.0,1,0,0,27970.0,152.0,156,0
1,28,1,26.0,1,0,0,44174.0,152.0,200,0
1,28,1,5.0,1,0,0,28774.0,152.0,27,0
0,47,1,28.0,0,2,1,50404.0,124.0,210,0
0,42,1,50.0,0,1,1,29936.0,124.0,78,0
0,57,1,8.0,0,2,1,2630.0,26.0,229,0
0,21,1,3.0,0,0,1,2630.0,160.0,165,0
1,22,1,15.0,1,0,0,45024.0,152.0,183,0
1,23,1,36.0,1,0,0,45816.0,152.0,100,0
0,62,1,8.0,0,1,0,34979.0,26.0,67,0
1,49,1,28.0,1,1,0,44096.0,122.0,173,0
0,20,1,36.0,0,0,0,26042.0,160.0,24,0
0,45,1,28.0,0,1,1,44070.0,26.0,239,0
0,77,1,28.0,0,1,1,48735.0,26.0,248,0
1,23,1,28.0,1,0,0,30481.0,152.0,33,0
0,21,1,11.0,1,0,0,29316.0,152.0,189,0
1,68,1,28.0,0,1,1,38866.0,124.0,10,1
1,38,1,0.0,1,1,0,2630.0,26.0,112,0
1,25,1,41.0,0,0,1,2630.0,152.0,51,0
1,31,1,40.0,0,1,1,30776.0,124.0,44,0
0,35,1,27.0,0,1,1,29524.0,124.0,264,0
0,64,1,41.0,0,1,1,32304.0,26.0,26,1
0,43,1,28.0,1,1,0,41971.0,26.0,175,0
1,45,1,28.0,0,1,1,43692.0,124.0,175,1
0,67,1,26.0,0,1,1,55572.0,22.0,137,0
0,21,1,13.0,0,0,1,27930.0,160.0,124,0
0,23,1,37.0,0,0,1,31615.0,160.0,287,0
0,58,1,3.0,0,1,1,28362.0,26.0,99,0
0,21,1,2.0,0,0,1,25033.0,152.0,116,0
0,27,1,28.0,1,0,0,27951.0,152.0,181,0
1,27,1,20.0,1,0,0,2630.0,152.0,174,0
1,24,1,34.0,1,0,0,19918.0,152.0,258,0
1,24,1,41.0,1,0,0,36932.0,152.0,182,0
0,44,1,8.0,0,1,1,37951.0,7.0,185,0
0,32,1,28.0,0,0,1,42427.0,26.0,179,0
0,40,1,46.0,0,1,1,24979.0,124.0,260,1
0,40,1,36.0,0,1,1,2630.0,156.0,190,0
0,36,1,29.0,0,1,1,33773.0,124.0,203,0
0,51,1,3.0,0,2,1,48265.0,156.0,122,0
0,57,1,28.0,0,1,1,39126.0,26.0,23,0
1,21,1,49.0,0,0,1,30087.0,160.0,12,0
0,38,1,41.0,0,1,1,2630.0,154.0,39,0
0,39,1,15.0,0,1,1,24933.0,154.0,269,0
0,44,1,11.0,0,1,1,43426.0,124.0,131,0
1,39,1,41.0,1,1,0,26589.0,124.0,102,0
1,29,1,41.0,1,0,0,2630.0,152.0,185,0
0,24,1,29.0,1,0,0,2630.0,152.0,95,0
0,25,1,11.0,1,0,0,40838.0,152.0,124,0
1,25,1,3.0,1,0,0,22660.0,152.0,70,0
0,23,1,32.0,0,0,1,24099.0,152.0,101,0
1,26,1,28.0,1,0,0,22040.0,152.0,98,0
0,51,1,48.0,0,1,1,2630.0,26.0,62,0
0,24,1,15.0,1,0,0,38074.0,152.0,158,0
0,31,1,47.0,0,1,1,2630.0,157.0,194,0
1,52,1,28.0,0,1,1,33856.0,26.0,133,0
0,24,1,39.0,1,0,0,38196.0,151.0,110,0
1,38,1,47.0,0,1,1,31237.0,122.0,108,0
1,31,1,50.0,0,0,1,36126.0,160.0,45,0
0,35,1,9.0,1,1,0,2630.0,155.0,199,0
0,60,1,28.0,0,1,1,51585.0,124.0,296,0
1,25,1,15.0,1,0,0,35666.0,152.0,234,0
1,21,1,46.0,1,0,0,29472.0,160.0,184,0
1,40,1,21.0,0,1,1,2630.0,160.0,146,0
1,61,1,41.0,0,1,1,33577.0,152.0,29,0
0,25,1,30.0,1,0,0,24204.0,152.0,94,0
0,40,1,28.0,0,1,1,29669.0,26.0,88,0
0,23,1,28.0,1,0,0,45205.0,152.0,248,0
1,20,1,50.0,0,0,1,41073.0,160.0,59,0
1,43,1,41.0,1,1,0,28312.0,124.0,28,0
1,44,1,8.0,0,1,1,30508.0,124.0,225,0
0,22,1,6.0,1,0,0,28022.0,152.0,70,0
0,23,1,6.0,1,0,0,21039.0,152.0,219,0
0,74,1,28.0,0,2,1,42083.0,124.0,33,0
1,24,1,33.0,1,0,0,2630.0,152.0,182,0
1,27,1,8.0,0,0,0,42911.0,152.0,134,0
1,63,1,28.0,0,1,1,39470.0,26.0,121,0
1,24,1,11.0,1,0,0,40602.0,152.0,176,0
1,43,1,28.0,1,1,1,56675.0,26.0,165,0
0,20,1,50.0,1,0,0,2630.0,160.0,61,0
0,35,1,28.0,0,1,1,2630.0,124.0,233,0
1,48,1,30.0,0,1,0,30111.0,154.0,217,0
1,27,1,28.0,1,0,0,30458.0,152.0,178,0
1,33,1,35.0,0,1,1,2630.0,157.0,115,1
0,59,1,41.0,0,1,1,32843.0,26.0,122,1
1,29,1,28.0,1,0,0,48583.0,52.0,173,0
0,46,1,6.0,1,1,0,31876.0,29.0,126,0
1,75,1,20.0,0,1,1,2630.0,26.0,164,0
1,28,1,9.0,0,0,1,41625.0,151.0,56,0
0,23,1,2.0,1,0,0,27575.0,160.0,209,0
1,25,1,46.0,0,0,1,17205.0,152.0,26,0
1,22,1,8.0,1,0,0,41352.0,160.0,175,0
0,49,1,28.0,0,1,1,32544.0,124.0,14,0
1,67,1,8.0,0,1,1,2630.0,156.0,52,0
1,30,1,41.0,0,0,1,29673.0,152.0,247,0
0,23,1,50.0,0,0,1,37488.0,160.0,267,0
1,54,1,28.0,0,1,1,27707.0,25.0,280,0
1,25,1,3.0,1,0,0,30023.0,152.0,244,0
1,62,1,28.0,1,1,0,41704.0,124.0,225,0
0,77,1,28.0,0,1,1,40289.0,124.0,275,0
1,26,1,36.0,1,0,0,29311.0,152.0,180,0
1,24,1,11.0,0,0,0,32494.0,152.0,83,0
0,23,1,8.0,1,0,0,31228.0,151.0,259,0
1,45,1,28.0,0,1,1,32005.0,26.0,77,1
0,30,1,28.0,0,1,1,34926.0,124.0,14,1
1,23,1,15.0,0,0,1,37559.0,152.0,101,0
1,57,1,48.0,0,2,1,2630.0,157.0,204,0
1,34,1,28.0,0,1,1,2630.0,124.0,180,1
1,22,1,3.0,0,1,1,2630.0,156.0,136,0
1,29,1,19.0,0,1,1,2630.0,157.0,169,0
0,25,1,30.0,1,0,0,23495.0,152.0,198,0
0,26,1,21.0,1,0,0,34893.0,152.0,259,0
1,23,1,39.0,1,0,0,41019.0,152.0,88,0
0,56,1,48.0,0,1,1,2630.0,26.0,140,0
1,23,1,28.0,1,0,0,59648.0,152.0,31,0
1,29,1,15.0,0,0,1,2630.0,152.0,121,0
0,45,1,46.0,0,1,1,26353.0,26.0,179,0
1,27,1,16.0,1,0,0,18486.0,152.0,299,0
0,23,1,32.0,1,0,0,34903.0,26.0,276,0
0,77,1,9.0,0,1,0,52154.0,26.0,37,0
0,22,1,2.0,1,0,0,52888.0,152.0,172,0
0,74,1,28.0,1,1,0,32543.0,152.0,150,0
0,62,1,11.0,0,1,1,35291.0,30.0,211,1
0,65,1,8.0,0,1,1,61014.0,26.0,117,0
1,30,1,28.0,0,0,1,37789.0,124.0,118,1
1,43,1,24.0,0,1,1,33202.0,124.0,142,0
1,21,1,8.0,0,0,1,29447.0,163.0,104,1
1,32,1,28.0,0,1,1,32939.0,155.0,33,0
1,55,1,28.0,0,1,1,44057.0,26.0,149,1
1,29,1,14.0,1,0,0,34416.0,152.0,185,0
1,23,1,15.0,1,0,0,39094.0,152.0,214,0
1,22,1,46.0,1,0,0,32489.0,152.0,214,0
0,23,1,28.0,0,0,0,26844.0,157.0,231,0
0,56,1,28.0,0,1,1,45283.0,56.0,31,1
0,46,1,28.0,1,1,0,24999.0,124.0,188,0
0,40,1,6.0,0,1,1,33466.0,26.0,188,0
0,34,1,46.0,0,1,1,20916.0,154.0,92,0
0,62,1,28.0,0,1,1,31292.0,26.0,147,0
1,45,1,46.0,0,1,1,36358.0,26.0,46,1
0,80,1,28.0,1,1,0,59019.0,26.0,288,0
1,46,1,35.0,1,1,0,28127.0,152.0,241,0
0,20,1,3.0,0,0,1,22480.0,160.0,183,0
0,23,1,8.0,1,0,0,48881.0,152.0,141,0
1,24,1,36.0,0,0,0,44040.0,152.0,64,0
1,23,1,45.0,0,0,1,35303.0,152.0,201,0
0,47,1,1.0,1,1,0,2630.0,124.0,112,0
1,23,1,29.0,1,0,0,43947.0,152.0,90,0
1,23,1,28.0,1,0,0,47432.0,152.0,257,0
0,56,1,8.0,0,1,0,24632.0,4.0,204,0
0,22,1,28.0,1,0,0,72963.0,152.0,270,0
0,49,1,19.0,0,2,1,23910.0,124.0,208,0
0,70,1,28.0,0,2,1,33710.0,124.0,149,1
1,34,1,28.0,0,0,1,36734.0,124.0,103,0
1,26,1,15.0,1,0,0,29196.0,152.0,146,0
1,29,1,28.0,1,1,1,2630.0,156.0,158,0
0,44,1,28.0,0,2,1,51568.0,26.0,127,0
1,45,1,28.0,0,1,1,50447.0,26.0,67,1
0,48,1,28.0,0,2,1,34066.0,55.0,108,1
0,33,1,22.0,0,0,1,29460.0,124.0,26,0
0,23,1,15.0,0,0,1,36188.0,152.0,201,0
0,23,1,47.0,0,0,0,42144.0,152.0,267,0
1,23,1,6.0,1,0,0,24608.0,152.0,38,0
0,28,1,14.0,1,0,0,34874.0,151.0,206,0
0,39,1,12.0,0,1,1,27287.0,154.0,155,0
0,23,1,50.0,1,0,0,34562.0,151.0,149,0
1,55,1,8.0,1,1,0,57818.0,26.0,287,0
0,22,1,8.0,1,0,0,35354.0,152.0,81,0
1,26,1,28.0,0,0,1,2630.0,124.0,35,0
0,43,1,28.0,1,1,0,55667.0,26.0,124,0
0,46,1,28.0,0,1,1,45413.0,124.0,234,1
1,67,1,28.0,1,1,0,59766.0,13.0,180,0
0,21,1,46.0,0,0,1,50038.0,152.0,178,0
0,68,1,28.0,1,1,0,49857.0,124.0,26,0
0,35,1,8.0,0,1,1,45074.0,152.0,31,0
0,61,1,15.0,1,1,0,32540.0,124.0,133,0
0,24,1,29.0,1,0,0,39621.0,152.0,191,0
0,50,1,33.0,0,1,1,23805.0,155.0,23,0
1,49,1,28.0,1,1,1,47666.0,154.0,210,0
0,56,1,47.0,0,1,1,2630.0,26.0,285,0
1,48,1,51.0,0,1,1,29299.0,26.0,244,0
1,23,1,3.0,0,0,1,27979.0,152.0,25,0
1,44,1,30.0,0,1,1,31736.0,140.0,190,0
0,23,1,36.0,1,0,0,32253.0,152.0,20,0
0,26,1,43.0,0,1,1,2630.0,156.0,293,1
1,57,1,28.0,0,1,1,39231.0,124.0,122,0
1,37,1,28.0,1,1,0,33822.0,8.0,104,0
1,80,1,28.0,0,1,1,23741.0,124.0,238,0
1,71,1,28.0,0,1,1,2630.0,158.0,44,0
1,38,1,28.0,0,1,0,33088.0,26.0,60,1
1,44,1,28.0,0,1,1,55011.0,26.0,227,1
1,39,1,28.0,0,1,1,25233.0,26.0,261,1
1,28,1,41.0,0,0,1,24896.0,160.0,72,0
1,23,1,6.0,1,0,0,32309.0,152.0,106,0
0,45,1,28.0,1,1,0,29794.0,26.0,260,0
0,23,1,36.0,1,0,0,30682.0,152.0,294,0
1,22,1,43.0,0,0,1,28137.0,160.0,26,0
1,31,1,39.0,0,0,0,2630.0,152.0,288,0
0,23,1,3.0,1,1,0,21617.0,124.0,65,0
0,30,1,41.0,1,0,0,30050.0,156.0,64,0
0,25,1,28.0,1,0,0,37734.0,152.0,244,0
0,44,1,28.0,0,1,1,38113.0,26.0,129,1
0,44,1,28.0,1,1,0,34348.0,124.0,101,0
1,43,1,28.0,0,1,1,43997.0,124.0,186,1
0,78,1,28.0,0,1,1,29737.0,124.0,201,1
1,25,1,14.0,0,0,1,26139.0,152.0,281,0
0,21,1,13.0,1,0,0,30524.0,160.0,117,0
0,42,1,23.0,1,1,0,28930.0,30.0,73,0
1,41,1,45.0,1,1,0,32145.0,124.0,120,0
1,64,1,33.0,1,1,0,2630.0,155.0,174,0
0,38,1,40.0,0,1,1,33229.0,124.0,124,0
0,66,1,15.0,0,1,1,40711.0,26.0,282,0
1,38,1,28.0,1,1,0,27012.0,26.0,289,0
1,24,1,36.0,1,0,0,32007.0,152.0,18,0
1,25,1,8.0,1,0,0,44358.0,152.0,60,0
0,73,1,8.0,0,1,1,49594.0,26.0,292,0
0,22,1,32.0,1,0,0,29051.0,152.0,97,0
1,25,1,15.0,0,0,1,30518.0,152.0,23,0
0,33,1,21.0,1,0,0,32991.0,152.0,246,0
1,23,1,11.0,1,0,0,32497.0,152.0,85,0
0,22,1,29.0,1,0,0,35382.0,152.0,168,0
0,23,1,41.0,0,0,1,21163.0,152.0,171,1
1,23,1,33.0,1,0,0,38908.0,152.0,105,0
0,39,1,28.0,0,2,1,69856.0,26.0,115,0
1,22,1,46.0,0,0,1,30042.0,152.0,299,0
0,24,1,50.0,1,0,0,29198.0,152.0,207,0
0,54,1,30.0,1,1,0,31509.0,124.0,223,0
1,31,1,15.0,1,0,0,2630.0,160.0,285,0
0,31,1,8.0,0,0,1,51354.0,152.0,226,0
0,56,1,39.0,1,1,0,2630.0,124.0,273,0
1,32,1,28.0,1,0,0,49167.0,26.0,283,0
0,22,1,50.0,1,0,0,48575.0,152.0,165,0
1,25,1,11.0,1,0,0,27119.0,152.0,182,0
1,25,1,14.0,1,0,0,19684.0,152.0,201,0
0,39,1,11.0,1,1,0,2630.0,26.0,215,0
0,32,1,41.0,1,1,0,2630.0,156.0,58,0
1,51,1,28.0,0,1,1,26656.0,26.0,73,0
1,23,1,45.0,1,0,0,29675.0,152.0,15,0
1,36,1,28.0,0,1,1,36627.0,124.0,259,0
1,25,1,27.0,1,0,0,31407.0,152.0,270,0
0,48,1,45.0,1,1,0,44546.0,26.0,220,0
1,27,1,48.0,1,0,0,2630.0,152.0,131,0
0,44,1,41.0,0,1,0,33760.0,163.0,150,0
1,25,1,29.0,1,0,0,44547.0,152.0,213,0
0,31,1,28.0,1,0,0,72963.0,152.0,258,0
1,25,1,6.0,1,0,0,22449.0,152.0,186,0
1,29,1,8.0,0,1,1,37480.0,124.0,59,1
0,23,1,16.0,0,0,1,2630.0,152.0,87,0
1,22,1,15.0,1,0,0,29632.0,152.0,219,0
1,23,1,36.0,1,0,0,29505.0,160.0,39,0
1,25,1,29.0,1,0,0,34474.0,152.0,32,0
0,50,1,28.0,0,1,1,31250.0,124.0,295,0
0,76,1,43.0,0,2,1,44078.0,26.0,37,0
1,75,1,48.0,0,1,1,2630.0,124.0,25,0
1,30,1,28.0,0,1,1,42390.0,26.0,275,0
1,72,1,28.0,1,1,0,40581.0,26.0,297,0
1,22,1,8.0,0,0,1,34238.0,160.0,184,0
0,22,1,43.0,1,0,0,41956.0,160.0,194,0
0,33,1,44.0,1,0,0,23227.0,152.0,58,0
1,25,1,45.0,0,0,0,2630.0,152.0,93,0
0,47,1,11.0,0,1,1,20857.0,124.0,167,0
0,34,1,35.0,0,1,1,29089.0,10.0,212,0
1,45,1,47.0,1,1,0,29850.0,26.0,110,0
0,23,1,39.0,0,0,1,2630.0,152.0,46,0
0,71,1,33.0,1,1,0,31885.0,26.0,198,0
1,20,1,15.0,0,0,1,36775.0,160.0,152,0
0,26,1,41.0,1,0,0,24427.0,152.0,261,0
0,47,1,39.0,0,1,1,32284.0,26.0,227,0
1,23,1,47.0,0,0,1,31046.0,26.0,50,1
0,23,1,22.0,0,0,1,21819.0,26.0,223,0
0,25,1,12.0,1,0,0,2630.0,152.0,54,0
0,23,1,2.0,0,0,0,33924.0,152.0,115,0
0,46,1,25.0,0,1,1,2630.0,7.0,125,0
0,41,1,28.0,1,1,0,54547.0,124.0,230,0
1,37,1,39.0,0,1,1,27198.0,154.0,66,1
1,27,1,6.0,1,0,0,20290.0,152.0,214,0
1,28,1,28.0,1,0,0,26433.0,152.0,146,0
0,73,1,35.0,0,1,1,24374.0,156.0,110,1
0,20,1,31.0,1,0,0,2630.0,160.0,289,0
1,47,1,28.0,1,1,0,41335.0,124.0,99,0
0,21,1,15.0,0,0,1,32813.0,152.0,88,0
1,42,1,8.0,0,1,1,36865.0,26.0,293,0
0,45,1,39.0,1,1,0,29911.0,30.0,231,0
0,50,1,30.0,0,1,1,47268.0,152.0,121,1
0,61,1,28.0,1,1,0,44331.0,26.0,247,0
1,27,1,50.0,0,0,1,35826.0,152.0,256,0
0,37,1,21.0,0,1,0,2630.0,160.0,163,0
1,27,1,18.0,1,0,0,30727.0,152.0,16,0
1,25,1,8.0,0,0,1,24853.0,152.0,32,0
0,44,1,28.0,0,2,1,50583.0,157.0,127,0
0,56,1,8.0,0,1,0,72963.0,26.0,37,0
0,40,1,41.0,1,1,0,37841.0,26.0,68,0
1,21,1,35.0,0,0,1,41323.0,160.0,265,0
0,68,1,8.0,0,1,1,63017.0,124.0,69,1
1,22,1,30.0,0,0,1,28925.0,152.0,129,0
1,68,1,8.0,1,1,0,46867.0,122.0,275,0
0,56,1,28.0,0,1,0,38253.0,124.0,118,0
1,52,1,8.0,0,1,1,2630.0,124.0,122,1
0,24,1,28.0,0,1,1,31572.0,124.0,258,0
1,21,1,41.0,1,0,0,25316.0,152.0,180,0
0,21,1,30.0,0,0,1,33749.0,163.0,223,0
0,40,1,28.0,0,1,1,28052.0,52.0,128,1
0,64,1,28.0,0,1,1,44564.0,26.0,123,0
0,58,1,24.0,0,1,0,28983.0,124.0,26,0
1,41,1,11.0,1,1,0,2630.0,26.0,278,0
0,61,1,43.0,0,1,1,56185.0,154.0,185,0
1,77,1,28.0,0,1,1,30305.0,26.0,198,0
0,46,1,3.0,0,1,1,21504.0,26.0,105,0
1,41,1,28.0,1,1,0,30540.0,124.0,122,0
1,49,1,4.0,0,1,1,27346.0,154.0,242,0
1,28,1,33.0,1,0,0,37170.0,152.0,242,0
1,26,1,28.0,0,0,1,27987.0,152.0,174,1
0,41,1,47.0,0,1,0,27104.0,124.0,104,0
0,25,1,46.0,0,1,1,2630.0,156.0,135,0
1,41,1,8.0,0,1,1,29066.0,124.0,51,0
0,29,1,21.0,1,0,0,24234.0,152.0,246,0
0,21,1,37.0,1,0,0,29504.0,152.0,158,0
0,57,1,8.0,1,1,1,72963.0,26.0,99,0
0,46,1,28.0,1,1,1,36846.0,124.0,187,0
1,33,1,49.0,0,2,1,24924.0,124.0,228,0
1,23,1,8.0,1,0,0,34985.0,160.0,41,0
1,41,1,4.0,0,1,1,2630.0,163.0,277,1
1,40,1,28.0,1,1,0,2630.0,26.0,37,0
1,21,1,40.0,0,0,1,42559.0,160.0,218,0
0,27,1,15.0,1,0,0,23128.0,152.0,108,0
